"id","passport_country_names"
"22419","Colombia"
"18845","Australia"
"18845","Greece"
"262361","Greece"
"420527","Greece"
"219921","Greece"
"285272","Argentina"
"285272","Spain"
"268926","Greece"
"215947","Greece"
"317194","Bulgaria"
"317194","Greece"
"326338","Tunisia"
"297796","Argentina"
"297796","Italy"
"138341","Cameroon"
"492428","Senegal"
"284090","Greece"
"397093","Senegal"
"215120","Belgium"
"88991","Brazil"
"88991","Italy"
"372317","Greece"
"363147","Greece"
"19117","Greece"
"148819","Greece"
"303805","Brazil"
"47935","Serbia"
"111522","Spain"
"18891","Greece"
"471421","Guinea"
"280821","Portugal"
"134168","Norway"
"134168","Morocco"
"20374","Israel"
"134410","Greece"
"498460","Greece"
"498462","Greece"
"-95416","Greece"
"468014","Greece"
"431922","Greece"
"-95420","Greece"
"330330","Greece"
"39350","Brazil"
"262032","Greece"
"-95419","Greece"
"395520","Greece"
"465385","Greece"
"465385","Albania"
"217072","Greece"
"459622","Greece"
"178321","Romania"
"517490","Greece"
"70683","Greece"
"64685","Brazil"
"64685","Italy"
"159059","Greece"
"198547","Sierra Leone"
"57491","Argentina"
"271920","Argentina"
"207199","Uruguay"
"207199","Spain"
"228895","Sweden"
"228895","Bosnia and Herzegovina"
"251656","Brazil"
"251656","Italy"
"288167","Argentina"
"-28322","Greece"
"424428","Australia"
"470057","Greece"
"-102038","Eritrea"
"-102038","Albania"
"495335","Greece"
"401970","Netherlands"
"401970","Greece"
"495332","Greece"
"495336","Greece"
"468391","Greece"
"468834","Greece"
"421900","Greece"
"268921","Greece"
"156592","Israel"
"156592","Hungary"
"310149","Greece"
"70228","Greece"
"213020","Greece"
"39300","France"
"465828","Greece"
"271171","Greece"
"268925","Greece"
"392408","Greece"
"88334","France"
"88334","Mali"
"30946","Sweden"
"76516","Italy"
"262076","Greece"
"376579","Greece"
"420532","Greece"
"-41937","Greece"
"122313","Greece"
"240830","Argentina"
"240830","Spain"
"149217","Greece"
"203523","Greece"
"466727","Greece"
"400899","Greece"
"492809","Greece"
"195353","Kosovo"
"195353","Albania"
"152517","France"
"285104","Mexico"
"148987","Greece"
"295297","France"
"-7571","Australia"
"-7571","Greece"
"289315","Slovenia"
"504516","France"
"47340","Serbia"
"274753","Greece"
"470799","Greece"
"367081","France"
"367081","Senegal"
"277440","Mali"
"162151","Austria"
"162151","Serbia"
"468835","Greece"
"101480","Slovenia"
"64962","Greece"
"70183","Greece"
"372307","Greece"
"121459","Saudi Arabia"
"121459","Greece"
"76095","Brazil"
"388469","Albania"
"388469","Greece"
"18871","Greece"
"-110924","Greece"
"379045","Greece"
"18875","Greece"
"169059","Argentina"
"169059","Italy"
"387405","Cyprus"
"213970","Greece"
"319658","Albania"
"214387","Greece"
"149066","France"
"268919","Greece"
"84764","Ukraine"
"302420","Greece"
"288727","Greece"
"382455","Albania"
"382455","Greece"
"317193","Greece"
"429006","Ukraine"
"169350","Albania"
"6249","Sweden"
"317200","Greece"
"270622","Bosnia and Herzegovina"
"113555","Brazil"
"215570","England"
"215570","Nigeria"
"135095","Iceland"
"78300","Spain"
"220028","Greece"
"274908","Greece"
"17015","Portugal"
"350257","Poland"
"74374","Ukraine"
"416155","Egypt"
"2319","Netherlands"
"2319","Suriname"
"65013","Brazil"
"379121","Greece"
"379121","Brazil"
"268920","Greece"
"462617","Brazil"
"63056","Belgium"
"63056","Morocco"
"9321","Brazil"
"56749","Portugal"
"56749","Cape Verde Islands"
"255719","Greece"
"67710","Greece"
"20611","Spain"
"-53241","Greece"
"97306","Greece"
"499169","Greece"
"448922","Serbia"
"427946","Ukraine"
"409443","Ukraine"
"325603","France"
"209589","FYR Macedonia"
"284999","Colombia"
"363159","Greece"
"19138","Greece"
"458184","Brazil"
"134399","Greece"
"70184","Greece"
"18966","Greece"
"70370","Greece"
"393852","Greece"
"220819","Georgia"
"35304","Albania"
"35764","Croatia"
"262000","Greece"
"131557","Greece"
"70170","Greece"
"70373","Greece"
"194691","Serbia"
"19636","Greece"
"19636","New Zealand"
"459620","Greece"
"308389","Greece"
"517485","Greece"
"428252","Greece"
"18572","Greece"
"394197","Greece"
"-71806","Greece"
"431244","Greece"
"429106","Greece"
"57902","Uruguay"
"59235","Spain"
"465817","Greece"
"24609","Netherlands"
"24609","Ghana"
"208470","Portugal"
"208470","Cape Verde Islands"
"262818","France"
"262818","Guinea"
"1772","Slovakia"
"224077","Serbia"
"155356","Greece"
"72673","Sweden"
"111552","France"
"226068","Serbia"
"99902","Greece"
"50176","Argentina"
"145205","Spain"
"45528","Serbia"
"-92563","Denmark"
"-59771","Denmark"
"-45616","Denmark"
"-45612","Denmark"
"-45609","Denmark"
"-44931","Denmark"
"-44923","Denmark"
"-45601","Denmark"
"-45600","Denmark"
"-44912","Denmark"
"-45610","Denmark"
"-44919","Denmark"
"-44916","Denmark"
"517671","Denmark"
"517663","Denmark"
"517675","Denmark"
"-100284","Denmark"
"-45941","Iceland"
"-45940","Denmark"
"-45082","Denmark"
"-45943","Denmark"
"-45939","Denmark"
"-45934","Denmark"
"497214","Denmark"
"-44293","Denmark"
"463684","Denmark"
"490342","Denmark"
"517656","Denmark"
"-45623","Denmark"
"517660","Denmark"
"-44806","Denmark"
"-44800","Denmark"
"-44777","Denmark"
"-92515","Denmark"
"-45385","Denmark"
"-44665","Denmark"
"484730","Denmark"
"-44813","Denmark"
"-44797","Denmark"
"-44795","Denmark"
"-44739","Denmark"
"-92516","Denmark"
"-44811","Denmark"
"517669","Denmark"
"-44789","Denmark"
"463682","Denmark"
"476615","Denmark"
"421597","Iceland"
"-93963","Denmark"
"-62477","Denmark"
"-44710","Denmark"
"506443","Denmark"
"508883","Denmark"
"508899","Denmark"
"508907","Denmark"
"508911","Denmark"
"508940","Denmark"
"508954","Denmark"
"508957","Denmark"
"508967","Denmark"
"508971","Denmark"
"508975","Denmark"
"508979","Denmark"
"508981","Denmark"
"508984","Denmark"
"508926","Denmark"
"-93443","Norway"
"-45633","Denmark"
"-45348","Denmark"
"-45270","Denmark"
"460492","Denmark"
"460493","Finland"
"460511","Denmark"
"517661","Denmark"
"-58722","Denmark"
"-45338","Denmark"
"-45333","Denmark"
"-45333","Ghana"
"-45330","Denmark"
"460505","Denmark"
"460508","Denmark"
"-45332","Denmark"
"441234","Denmark"
"-46736","Denmark"
"-45331","Denmark"
"-45336","Denmark"
"517676","Denmark"
"-53625","Sierra Leone"
"-45304","Denmark"
"-93912","Denmark"
"-79631","Denmark"
"-52959","Denmark"
"-45494","Denmark"
"-45340","Denmark"
"-45328","Denmark"
"-45322","Denmark"
"-45321","Denmark"
"-45320","Denmark"
"-45318","Denmark"
"-45317","Denmark"
"-45315","Denmark"
"-45314","Denmark"
"-44708","Denmark"
"-44613","Denmark"
"-44558","Denmark"
"-44535","Denmark"
"421635","Denmark"
"489461","Denmark"
"-44762","Denmark"
"-44518","Denmark"
"-45312","Denmark"
"-44981","Denmark"
"424122","Denmark"
"461792","Norway"
"462658","Denmark"
"473467","Australia"
"463461","Iceland"
"-64875","Denmark"
"422183","Denmark"
"422183","Faroe Islands"
"472775","Finland"
"466758","Faroe Islands"
"-84846","Nigeria"
"-81542","Nigeria"
"424132","Denmark"
"-45771","Denmark"
"424129","Denmark"
"462665","Denmark"
"462673","Denmark"
"462679","Denmark"
"424121","Denmark"
"-59059","Denmark"
"424128","Denmark"
"-60020","Denmark"
"-60020","Chile"
"-45037","Denmark"
"-44996","Denmark"
"-45044","Denmark"
"-44994","Denmark"
"-60032","Denmark"
"-45062","Denmark"
"-45062","Nigeria"
"-45056","Denmark"
"517677","Denmark"
"-58262","Finland"
"-60030","Denmark"
"-45014","Denmark"
"-66734","Ghana"
"-45025","Denmark"
"517678","Denmark"
"-44530","Denmark"
"-45001","Denmark"
"463693","Denmark"
"-45387","Denmark"
"-45383","Denmark"
"-45370","Denmark"
"-45371","Denmark"
"-45367","Denmark"
"-45148","Denmark"
"-45003","Denmark"
"-44750","Denmark"
"511158","Faroe Islands"
"-59051","Denmark"
"-45386","Denmark"
"-45379","Denmark"
"-45375","Denmark"
"-45374","Denmark"
"-45166","Denmark"
"463691","Denmark"
"424133","Denmark"
"-45453","Denmark"
"-45008","Denmark"
"463683","Denmark"
"-58828","Denmark"
"-58799","Denmark"
"-52646","Denmark"
"-45968","Denmark"
"-45962","Denmark"
"-45961","Denmark"
"-45625","Denmark"
"-45043","Denmark"
"-45039","Denmark"
"-45031","Denmark"
"-45029","Denmark"
"-45026","Denmark"
"-45024","Denmark"
"-45022","Denmark"
"-45019","Denmark"
"-44269","Denmark"
"-60015","Denmark"
"-48367","Denmark"
"-45967","Denmark"
"-58808","Denmark"
"-93810","Canada"
"-59666","USA"
"-59666","Denmark"
"-59643","Denmark"
"-59076","Denmark"
"-54460","Denmark"
"-54067","Denmark"
"-52544","Denmark"
"-45479","Denmark"
"-45475","Denmark"
"-45472","Denmark"
"-45468","Denmark"
"-45464","Denmark"
"-45023","Denmark"
"-44824","Denmark"
"-44650","Denmark"
"-45469","Denmark"
"-45466","Denmark"
"-30900","Germany"
"-30900","Denmark"
"511165","Faroe Islands"
"-45462","Denmark"
"-99011","Gambia"
"-52612","Denmark"
"-52610","Denmark"
"-45463","Denmark"
"-45434","Denmark"
"-45432","Denmark"
"-45417","Denmark"
"-45408","Denmark"
"-45403","Denmark"
"-45397","Denmark"
"-45395","Denmark"
"-45078","Denmark"
"497962","Denmark"
"-61994","Denmark"
"-58843","Denmark"
"-58841","Denmark"
"-52611","Denmark"
"-45605","Denmark"
"473361","New Zealand"
"-45405","Denmark"
"-109112","Ukraine"
"-99593","Ukraine"
"-92100","Ukraine"
"-92099","Ukraine"
"-90916","Ukraine"
"-90915","Ukraine"
"-89626","Ukraine"
"-89624","Ukraine"
"-89623","Ukraine"
"-89622","Ukraine"
"-89621","Ukraine"
"-89619","Ukraine"
"-79307","Ukraine"
"-43552","Ukraine"
"-43550","Ukraine"
"-43548","Ukraine"
"-43547","Ukraine"
"-43540","Ukraine"
"-42107","Ukraine"
"-42106","Ukraine"
"420551","Ukraine"
"420555","Ukraine"
"508000","Ukraine"
"508896","Ukraine"
"-43546","Ukraine"
"459852","Ukraine"
"-99761","Ukraine"
"-96132","Ukraine"
"-95004","Ukraine"
"-93724","Ukraine"
"-89583","Ukraine"
"-79301","Ukraine"
"-76494","Ukraine"
"-76493","Ukraine"
"-75322","Ukraine"
"-75321","Ukraine"
"-61297","Ukraine"
"-56784","Ukraine"
"-56783","Ukraine"
"-51704","Ukraine"
"-43721","Ukraine"
"-43530","Ukraine"
"-43528","Ukraine"
"-43527","Ukraine"
"-42954","Ukraine"
"-42947","Ukraine"
"-42158","Ukraine"
"-34688","Ukraine"
"-43726","Ukraine"
"-42156","Ukraine"
"-42149","Ukraine"
"-40996","Ukraine"
"-32325","Ukraine"
"377513","Ukraine"
"378709","Ukraine"
"508854","Ukraine"
"490782","Ukraine"
"404606","Ukraine"
"-89402","Ukraine"
"420564","Ukraine"
"427939","Ukraine"
"427942","Ukraine"
"427947","Ukraine"
"459846","Ukraine"
"459847","Ukraine"
"459851","Ukraine"
"459859","Ukraine"
"459862","Ukraine"
"461882","Ukraine"
"461894","Ukraine"
"490596","Ukraine"
"490599","Ukraine"
"508877","Ukraine"
"508884","Ukraine"
"508891","Ukraine"
"515316","Ukraine"
"319810","Ukraine"
"377515","Ukraine"
"-77968","Ukraine"
"490812","Ukraine"
"490872","Ukraine"
"461886","Ukraine"
"461886","Georgia"
"420558","Ukraine"
"427953","Ukraine"
"420562","Ukraine"
"401073","Ukraine"
"377509","Ukraine"
"332099","Georgia"
"-103103","Ukraine"
"-96530","Ukraine"
"-92148","Ukraine"
"-90958","Ukraine"
"-89643","Ukraine"
"-89640","Ukraine"
"-89639","Ukraine"
"-89638","Ukraine"
"-89637","Ukraine"
"-89636","Ukraine"
"-89634","Ukraine"
"-89633","Ukraine"
"-89632","Ukraine"
"-89630","Ukraine"
"-80870","Ukraine"
"-52757","Ukraine"
"-108868","Ukraine"
"-100764","Ukraine"
"-99764","Brazil"
"-95171","Ukraine"
"-92873","Ukraine"
"-89635","Ukraine"
"-83220","Ukraine"
"-75425","Ukraine"
"-66564","Ukraine"
"-62410","Ukraine"
"-43437","Ukraine"
"-41168","Ukraine"
"372001","Georgia"
"377519","Ukraine"
"479569","Ukraine"
"491154","Ukraine"
"492619","Ukraine"
"490805","Ukraine"
"-110026","Ukraine"
"-110025","Ukraine"
"-90957","Ukraine"
"-76492","Ukraine"
"-75985","Ukraine"
"-64703","Ukraine"
"-43585","Ukraine"
"-42252","Ukraine"
"-42241","Ukraine"
"-42233","Ukraine"
"-38358","Ukraine"
"-38351","Ukraine"
"372913","Ukraine"
"417812","Ukraine"
"420177","Ukraine"
"450673","Ukraine"
"450675","Ukraine"
"450678","Ukraine"
"450679","Ukraine"
"450684","Ukraine"
"451789","Ukraine"
"451790","Ukraine"
"453185","Ukraine"
"464879","Ukraine"
"486383","Russia"
"-45883","Ukraine"
"420170","Ukraine"
"420425","Ukraine"
"450681","Ukraine"
"-43456","Ukraine"
"-43442","Ukraine"
"-43439","Ukraine"
"-42621","Ukraine"
"319824","Ukraine"
"515330","Ukraine"
"-89542","Ukraine"
"-77284","Ukraine"
"-44003","Ukraine"
"-43610","Ukraine"
"-43419","Ukraine"
"-42201","Ukraine"
"-38361","Ukraine"
"-35368","Ukraine"
"-35366","Ukraine"
"-29333","Ukraine"
"319817","Ukraine"
"377507","Ukraine"
"427941","Ukraine"
"461883","Ukraine"
"478459","Ukraine"
"482611","Ukraine"
"514209","Ukraine"
"450533","Ukraine"
"491785","Ukraine"
"-76499","Ukraine"
"-75429","Ukraine"
"-59508","Ukraine"
"-57157","Ukraine"
"-43409","Ukraine"
"-42409","Ukraine"
"-35376","Ukraine"
"377487","Ukraine"
"450256","Ukraine"
"478267","Ukraine"
"490597","Ukraine"
"450534","Ukraine"
"482825","Ukraine"
"-41740","Ukraine"
"420180","Ukraine"
"459942","Ukraine"
"470208","Ukraine"
"490770","Ukraine"
"-29330","Ukraine"
"-45751","Ukraine"
"-45750","Ukraine"
"-43707","Ukraine"
"-43511","Ukraine"
"-43465","Ukraine"
"-42358","Ukraine"
"-42339","Ukraine"
"-42238","Ukraine"
"-42139","Ukraine"
"-33963","Ukraine"
"-32762","Ukraine"
"-32759","Ukraine"
"-32754","Ukraine"
"-32748","Ukraine"
"425640","Nigeria"
"461881","Ukraine"
"490726","Ukraine"
"490950","Ukraine"
"490953","Ukraine"
"492884","Ukraine"
"-97762","Ukraine"
"-95355","Ukraine"
"-76016","Ukraine"
"-75447","Ukraine"
"-66919","Ukraine"
"-62195","Ukraine"
"-62194","Ukraine"
"-61670","Ukraine"
"-60862","Ukraine"
"-58208","Ukraine"
"-57863","Ukraine"
"-57246","Ukraine"
"-45754","Ukraine"
"-45752","Ukraine"
"-43723","Ukraine"
"-43551","Ukraine"
"-43512","Ukraine"
"509445","Ukraine"
"-80813","Ukraine"
"490934","Ukraine"
"-91705","Ukraine"
"-77024","Ukraine"
"-77023","Ukraine"
"-66563","Ukraine"
"-32894","Ukraine"
"372915","Ukraine"
"401072","Ukraine"
"420165","Ukraine"
"420167","Ukraine"
"420174","Ukraine"
"420179","Ukraine"
"427950","Ukraine"
"427951","Ukraine"
"461885","Ukraine"
"506244","Ukraine"
"506255","Ukraine"
"506264","Ukraine"
"506271","Ukraine"
"506277","Ukraine"
"506279","Ukraine"
"506290","Ukraine"
"467585","Belarus"
"509448","Ukraine"
"402444","Ukraine"
"355393","Ukraine"
"319820","Ukraine"
"-93702","Ukraine"
"-92872","Ukraine"
"-89411","Ukraine"
"-89410","Ukraine"
"-75445","Ukraine"
"-75389","Ukraine"
"-66921","Ukraine"
"-61362","Ukraine"
"-60443","Ukraine"
"-57518","Ukraine"
"-49443","Ukraine"
"-46898","Ukraine"
"-46496","Ukraine"
"-44182","Ukraine"
"-43507","Ukraine"
"-31418","Ukraine"
"321781","Ukraine"
"377527","Ukraine"
"411229","Ukraine"
"419710","Ukraine"
"420560","Ukraine"
"459860","Ukraine"
"478461","Ukraine"
"480752","Ukraine"
"481285","Ukraine"
"490788","Ukraine"
"493632","Ukraine"
"508851","Ukraine"
"420545","Ukraine"
"-11631","Ukraine"
"513368","Mali"
"438006","Ukraine"
"477589","Ukraine"
"482696","Serbia"
"-95349","Ukraine"
"-82952","Ukraine"
"-82546","Ukraine"
"-75444","Ukraine"
"-63039","Ukraine"
"-63038","Ukraine"
"-46899","Ukraine"
"-43573","Ukraine"
"-43564","Ukraine"
"-43557","Ukraine"
"-43556","Ukraine"
"-43555","Ukraine"
"-43477","Ukraine"
"-43471","Ukraine"
"-43467","Ukraine"
"-42981","Ukraine"
"-42482","Ukraine"
"-38344","Ukraine"
"-38069","Ukraine"
"-38067","Ukraine"
"-35532","Ukraine"
"377491","Ukraine"
"410599","Ukraine"
"420542","Ukraine"
"493713","Ukraine"
"427945","Ukraine"
"363393","Ukraine"
"-62105","Russia"
"-61649","Russia"
"-60714","Russia"
"-60712","Russia"
"-59250","Russia"
"-56772","Russia"
"-102317","Russia"
"-96653","Russia"
"-89428","Russia"
"-83124","Russia"
"-81445","Russia"
"-80279","Russia"
"-76575","Russia"
"-76574","Russia"
"-76573","Russia"
"-76571","Russia"
"-76568","Russia"
"-76566","Russia"
"-76565","Russia"
"-76563","Russia"
"-76509","Russia"
"-76508","Russia"
"-76506","Russia"
"-65233","Russia"
"-65232","Russia"
"-56771","Russia"
"-56767","Russia"
"-56764","Russia"
"-52984","Russia"
"424253","Russia"
"508227","Russia"
"-60713","Russia"
"-109129","Russia"
"-105994","Russia"
"-104782","Russia"
"-104781","Russia"
"-93708","Russia"
"-90552","Russia"
"-80066","Russia"
"-77953","Russia"
"-76669","Russia"
"-76668","Russia"
"-63813","Russia"
"-61654","Russia"
"-61650","Russia"
"-56813","Russia"
"-56812","Russia"
"-49382","Russia"
"-44175","Russia"
"-44028","Russia"
"-44025","Russia"
"-33620","Russia"
"423543","Russia"
"423552","Russia"
"450462","Russia"
"482464","Russia"
"-93707","Russia"
"-93707","Republic of Ireland"
"-76670","Russia"
"-109563","Russia"
"-107277","Russia"
"-96979","Russia"
"-93612","Russia"
"-92105","Russia"
"-92104","Russia"
"-92103","Russia"
"-92102","Russia"
"-76555","Russia"
"460364","Russia"
"460379","Russia"
"478307","Russia"
"505980","Russia"
"506047","Russia"
"506047","Georgia"
"506055","Russia"
"386261","Russia"
"460372","Russia"
"460372","Armenia"
"404511","Russia"
"425100","Russia"
"501358","Russia"
"420103","Russia"
"-101087","Russia"
"-100956","Russia"
"-97329","Russia"
"-90559","Russia"
"-90558","Russia"
"-90557","Russia"
"-90556","Russia"
"-76770","Russia"
"-57129","Russia"
"-55979","Russia"
"461562","Russia"
"461564","Russia"
"461568","Russia"
"424264","Russia"
"424267","Russia"
"461466","Russia"
"501370","Russia"
"461557","Russia"
"461558","Russia"
"-105410","Russia"
"-105409","Russia"
"-99319","Russia"
"-90525","Russia"
"-82036","Russia"
"-77591","Russia"
"-77590","Russia"
"-76680","Russia"
"-76679","Russia"
"-76678","Russia"
"-76677","Russia"
"-76675","Russia"
"-76674","Russia"
"-64038","Russia"
"-56776","Russia"
"-56774","Russia"
"-45618","Russia"
"-44029","Russia"
"-43115","Russia"
"-34896","Russia"
"-34895","Russia"
"-33869","Russia"
"-33868","Russia"
"-31390","Russia"
"490774","Russia"
"493235","Russia"
"493236","Russia"
"-110147","Russia"
"-92437","Russia"
"-92435","Russia"
"-90569","Russia"
"-106608","Russia"
"-105547","Russia"
"-104421","Russia"
"-104420","Russia"
"509294","Russia"
"509297","Russia"
"509317","Russia"
"509301","Russia"
"511149","Russia"
"-92434","Russia"
"-102834","Russia"
"-76557","Russia"
